station,province,date,rainfall_mm,max_temp_c,min_temp_c,humidity_pct,wind_speed_kmh
Marondera,Mashonaland East,2025-04-12,22.1,20.6,11.8,65.8,4.8
Marondera,Mashonaland East,2025-04-13,38.5,30.5,13.1,66.8,17.4
Marondera,Mashonaland East,2025-04-14,35.1,33.5,16.9,49.8,24.1
Marondera,Mashonaland East,2025-04-15,59.0,31.9,16.4,50.9,10.5
Marondera,Mashonaland East,2025-04-16,52.3,22.0,18.2,50.4,18.9
Marondera,Mashonaland East,2025-04-17,39.9,27.8,17.4,64.5,7.5
Marondera,Mashonaland East,2025-04-18,5.9,32.6,18.8,39.0,9.3
Marondera,Mashonaland East,2025-04-19,22.6,34.1,12.0,39.2,5.5
Marondera,Mashonaland East,2025-04-20,58.4,33.3,13.9,37.5,17.6
Marondera,Mashonaland East,2025-04-21,16.8,21.0,18.9,77.9,29.3
Marondera,Mashonaland East,2025-04-22,37.9,24.4,17.7,39.9,7.3
Marondera,Mashonaland East,2025-04-23,20.5,34.3,17.3,37.4,2.8
Marondera,Mashonaland East,2025-04-24,67.4,32.0,16.7,40.8,14.4
Marondera,Mashonaland East,2025-04-25,48.2,34.0,11.7,58.3,4.7
Marondera,Mashonaland East,2025-04-26,35.5,23.0,18.4,44.0,12.5
Marondera,Mashonaland East,2025-04-27,32.6,33.0,17.6,33.2,2.0
Marondera,Mashonaland East,2025-04-28,44.1,26.4,12.8,73.6,3.9
Marondera,Mashonaland East,2025-04-29,77.9,20.4,11.2,47.1,15.3
Marondera,Mashonaland East,2025-04-30,17.3,31.0,13.6,32.1,26.3
Marondera,Mashonaland East,2025-05-01,75.5,29.3,18.1,36.7,8.1
Marondera,Mashonaland East,2025-05-02,26.0,34.4,15.1,30.4,11.4
Marondera,Mashonaland East,2025-05-03,0.6,23.6,14.5,47.8,1.0
Marondera,Mashonaland East,2025-05-04,9.3,28.3,17.0,52.3,21.9
Marondera,Mashonaland East,2025-05-05,13.1,21.8,18.4,48.7,13.0
Marondera,Mashonaland East,2025-05-06,75.8,26.4,10.0,81.6,0.4
Marondera,Mashonaland East,2025-05-07,53.0,24.8,14.7,60.1,12.3
Marondera,Mashonaland East,2025-05-08,61.9,34.0,10.9,74.0,3.9
Marondera,Mashonaland East,2025-05-09,6.4,34.3,14.9,38.4,17.1
Marondera,Mashonaland East,2025-05-10,21.1,27.0,16.2,77.8,0.1
Marondera,Mashonaland East,2025-05-11,17.1,21.4,11.0,82.0,28.1
Marondera,Mashonaland East,2025-05-12,59.9,29.6,18.5,33.2,3.6
Marondera,Mashonaland East,2025-05-13,25.4,32.5,14.7,57.7,6.9
Marondera,Mashonaland East,2025-05-14,51.9,33.3,13.3,64.1,10.0
Marondera,Mashonaland East,2025-05-15,63.4,27.1,13.4,53.1,2.7
Marondera,Mashonaland East,2025-05-16,69.3,34.4,14.8,42.2,19.9
Marondera,Mashonaland East,2025-05-17,36.2,23.8,10.4,78.9,23.9
Marondera,Mashonaland East,2025-05-18,66.3,26.6,17.5,62.0,11.2
Marondera,Mashonaland East,2025-05-19,67.4,35.0,19.0,72.7,22.4
Marondera,Mashonaland East,2025-05-20,52.0,32.8,14.9,40.0,23.0
Marondera,Mashonaland East,2025-05-21,73.6,25.1,17.8,45.1,28.3
Marondera,Mashonaland East,2025-05-22,54.7,28.5,17.8,74.7,26.8
Marondera,Mashonaland East,2025-05-23,72.1,20.8,11.2,75.4,28.4
Marondera,Mashonaland East,2025-05-24,24.6,20.1,13.2,51.1,22.8
Marondera,Mashonaland East,2025-05-25,3.8,23.2,18.9,38.5,22.8
Marondera,Mashonaland East,2025-05-26,28.9,29.9,10.7,45.8,12.7
Marondera,Mashonaland East,2025-05-27,68.6,28.5,10.5,74.1,1.6
Marondera,Mashonaland East,2025-05-28,74.7,23.2,14.9,34.0,16.9
Marondera,Mashonaland East,2025-05-29,39.8,26.2,10.4,78.3,24.1
Marondera,Mashonaland East,2025-05-30,50.6,28.6,16.9,37.9,28.0
Marondera,Mashonaland East,2025-05-31,22.8,29.8,16.1,65.0,26.4
Marondera,Mashonaland East,2025-06-01,23.7,31.2,16.0,34.2,12.4
Marondera,Mashonaland East,2025-06-02,67.0,24.7,14.8,56.9,18.5
Marondera,Mashonaland East,2025-06-03,70.7,22.6,15.0,53.3,8.9
Marondera,Mashonaland East,2025-06-04,73.6,20.1,11.2,70.3,7.9
Marondera,Mashonaland East,2025-06-05,57.9,32.5,12.5,40.6,4.4
Marondera,Mashonaland East,2025-06-06,16.0,24.0,18.7,72.4,0.1
Marondera,Mashonaland East,2025-06-07,69.9,21.2,16.6,38.3,1.9
Marondera,Mashonaland East,2025-06-08,60.8,27.0,16.0,53.4,2.0
Marondera,Mashonaland East,2025-06-09,59.2,32.3,10.4,50.7,16.7
Marondera,Mashonaland East,2025-06-10,48.4,28.7,16.9,83.2,11.7
Marondera,Mashonaland East,2025-06-11,44.5,30.5,15.9,51.3,18.7
Marondera,Mashonaland East,2025-06-12,52.0,28.8,12.1,57.8,26.5
Marondera,Mashonaland East,2025-06-13,69.5,31.3,17.0,38.4,13.8
Marondera,Mashonaland East,2025-06-14,8.9,32.3,12.9,72.2,24.4
Marondera,Mashonaland East,2025-06-15,71.4,31.3,15.6,62.9,9.6
Marondera,Mashonaland East,2025-06-16,14.2,22.0,11.8,81.4,4.9
Marondera,Mashonaland East,2025-06-17,57.9,22.8,19.8,50.2,12.4
Marondera,Mashonaland East,2025-06-18,32.4,32.2,12.2,75.7,19.7
Marondera,Mashonaland East,2025-06-19,17.6,21.0,17.7,42.0,26.7
Marondera,Mashonaland East,2025-06-20,10.4,29.2,16.9,66.2,9.5
Marondera,Mashonaland East,2025-06-21,70.0,31.5,15.1,63.2,17.0
Marondera,Mashonaland East,2025-06-22,75.7,33.4,12.4,44.5,29.4
Marondera,Mashonaland East,2025-06-23,18.9,34.3,16.5,32.8,10.1
Marondera,Mashonaland East,2025-06-24,38.1,32.5,13.3,47.1,27.6
Marondera,Mashonaland East,2025-06-25,6.3,28.3,15.0,33.2,2.6
Marondera,Mashonaland East,2025-06-26,30.6,22.0,14.8,63.5,20.7
Marondera,Mashonaland East,2025-06-27,43.7,25.7,11.3,43.6,12.6
Marondera,Mashonaland East,2025-06-28,73.9,23.0,14.1,70.3,21.2
Marondera,Mashonaland East,2025-06-29,77.2,22.9,10.2,47.7,4.5
Marondera,Mashonaland East,2025-06-30,43.9,33.5,16.9,37.5,3.5
Marondera,Mashonaland East,2025-07-01,72.9,27.3,19.2,70.5,29.8
Marondera,Mashonaland East,2025-07-02,69.7,26.2,17.6,55.9,7.0
Marondera,Mashonaland East,2025-07-03,19.3,26.0,11.1,39.8,15.0
Marondera,Mashonaland East,2025-07-04,76.3,28.7,14.1,43.3,5.9
Marondera,Mashonaland East,2025-07-05,52.7,32.7,14.0,60.3,21.2
Marondera,Mashonaland East,2025-07-06,4.7,25.3,17.3,67.7,1.6
Marondera,Mashonaland East,2025-07-07,19.0,30.2,12.7,74.8,0.9
Marondera,Mashonaland East,2025-07-08,15.2,24.2,19.3,73.8,26.5
Marondera,Mashonaland East,2025-07-09,35.2,32.3,18.5,52.0,29.8
Marondera,Mashonaland East,2025-07-10,68.1,34.6,18.7,72.7,28.3
Marondera,Mashonaland East,2025-07-11,33.6,31.8,12.1,70.3,23.6
Marondera,Mashonaland East,2025-07-12,57.3,32.7,14.1,60.0,0.3
Marondera,Mashonaland East,2025-07-13,11.7,29.7,15.6,40.9,7.3
Marondera,Mashonaland East,2025-07-14,27.5,30.7,16.1,33.8,22.8
Marondera,Mashonaland East,2025-07-15,21.0,30.1,11.2,84.9,2.4
Marondera,Mashonaland East,2025-07-16,59.3,28.1,10.9,31.5,10.9
Marondera,Mashonaland East,2025-07-17,64.2,20.6,17.0,66.0,8.0
Marondera,Mashonaland East,2025-07-18,6.2,33.7,13.0,36.1,20.4
Marondera,Mashonaland East,2025-07-19,17.3,27.1,10.5,84.6,13.4
Marondera,Mashonaland East,2025-07-20,79.9,25.8,13.5,80.3,9.9
Marondera,Mashonaland East,2025-07-21,34.6,21.2,19.6,34.7,23.1
Marondera,Mashonaland East,2025-07-22,43.1,20.9,10.0,81.5,22.3
Marondera,Mashonaland East,2025-07-23,54.9,26.6,12.4,67.4,18.2
Marondera,Mashonaland East,2025-07-24,58.1,25.5,19.9,33.7,2.4
Marondera,Mashonaland East,2025-07-25,73.4,29.7,13.3,71.9,13.6
Marondera,Mashonaland East,2025-07-26,1.7,29.8,12.4,36.3,6.8
Marondera,Mashonaland East,2025-07-27,38.1,20.7,18.8,60.8,8.8
Marondera,Mashonaland East,2025-07-28,55.0,32.1,16.1,41.1,3.3
Marondera,Mashonaland East,2025-07-29,68.8,23.5,10.2,65.4,4.6
Marondera,Mashonaland East,2025-07-30,79.3,33.0,16.1,75.9,14.1
Marondera,Mashonaland East,2025-07-31,63.1,29.7,10.3,82.2,25.8
Marondera,Mashonaland East,2025-08-01,76.3,31.0,14.1,41.4,5.4
Marondera,Mashonaland East,2025-08-02,11.6,23.3,15.5,67.6,9.4
Marondera,Mashonaland East,2025-08-03,43.9,25.1,17.0,84.4,20.7
Marondera,Mashonaland East,2025-08-04,4.7,27.2,17.7,59.8,28.5
Marondera,Mashonaland East,2025-08-05,4.4,24.4,12.2,72.2,15.7
Marondera,Mashonaland East,2025-08-06,11.1,24.3,15.2,84.8,10.9
Marondera,Mashonaland East,2025-08-07,12.5,27.5,13.1,61.1,14.0
Marondera,Mashonaland East,2025-08-08,55.2,33.7,12.0,75.2,28.5
Marondera,Mashonaland East,2025-08-09,29.9,21.7,18.2,68.6,6.4
Marondera,Mashonaland East,2025-08-10,35.6,28.7,11.7,69.3,20.7
Marondera,Mashonaland East,2025-08-11,71.0,28.5,15.7,64.1,8.2
Marondera,Mashonaland East,2025-08-12,60.7,29.9,18.4,72.3,19.2
Marondera,Mashonaland East,2025-08-13,12.9,33.8,13.7,83.0,12.1
Marondera,Mashonaland East,2025-08-14,11.7,33.3,18.0,73.2,2.7
Marondera,Mashonaland East,2025-08-15,70.3,28.9,14.7,80.2,20.0
Marondera,Mashonaland East,2025-08-16,10.6,27.8,16.4,79.4,8.4
Marondera,Mashonaland East,2025-08-17,63.5,32.0,11.3,30.9,17.4
Marondera,Mashonaland East,2025-08-18,63.2,28.3,18.1,64.2,19.6
Marondera,Mashonaland East,2025-08-19,2.3,21.3,17.3,72.0,16.3
Marondera,Mashonaland East,2025-08-20,47.2,29.2,11.0,66.7,14.4
Marondera,Mashonaland East,2025-08-21,48.2,28.4,17.6,47.5,11.2
Marondera,Mashonaland East,2025-08-22,31.3,31.4,14.3,39.7,29.5
Marondera,Mashonaland East,2025-08-23,39.5,21.6,16.7,70.7,15.0
Marondera,Mashonaland East,2025-08-24,51.7,22.6,13.7,38.9,11.6
Marondera,Mashonaland East,2025-08-25,45.0,26.6,15.9,57.6,9.5
Marondera,Mashonaland East,2025-08-26,11.5,23.8,12.0,68.9,24.6
Marondera,Mashonaland East,2025-08-27,57.6,29.7,13.1,69.1,18.2
Marondera,Mashonaland East,2025-08-28,3.8,33.6,10.8,57.6,15.4
Marondera,Mashonaland East,2025-08-29,67.0,33.7,19.4,61.3,20.4
Marondera,Mashonaland East,2025-08-30,7.1,27.3,19.0,55.1,2.1
Marondera,Mashonaland East,2025-08-31,16.1,26.4,12.4,51.6,10.0
Marondera,Mashonaland East,2025-09-01,25.5,21.4,18.8,68.1,18.7
Marondera,Mashonaland East,2025-09-02,48.5,25.9,18.2,81.2,0.2
Marondera,Mashonaland East,2025-09-03,6.3,30.1,12.4,80.1,20.0
Marondera,Mashonaland East,2025-09-04,29.5,26.2,16.9,37.8,26.5
Marondera,Mashonaland East,2025-09-05,0.4,34.7,11.7,70.8,1.2
Marondera,Mashonaland East,2025-09-06,34.5,29.5,10.7,54.4,9.1
Marondera,Mashonaland East,2025-09-07,39.9,27.6,17.9,36.8,2.5
Marondera,Mashonaland East,2025-09-08,32.2,33.3,18.6,60.8,26.7
Marondera,Mashonaland East,2025-09-09,64.4,24.2,11.7,46.6,6.8
Marondera,Mashonaland East,2025-09-10,49.8,28.8,16.0,40.4,23.8
Marondera,Mashonaland East,2025-09-11,34.7,27.1,20.0,45.5,11.8
Marondera,Mashonaland East,2025-09-12,54.1,33.2,11.3,70.4,27.5
Marondera,Mashonaland East,2025-09-13,33.8,24.3,16.8,43.5,11.5
Marondera,Mashonaland East,2025-09-14,71.8,28.9,10.9,48.1,18.8
Marondera,Mashonaland East,2025-09-15,38.5,29.9,17.6,56.4,29.6
Marondera,Mashonaland East,2025-09-16,73.2,20.9,12.7,46.5,5.5
Marondera,Mashonaland East,2025-09-17,25.0,26.4,10.5,37.0,2.9
Marondera,Mashonaland East,2025-09-18,3.7,27.2,13.3,81.4,3.1
Marondera,Mashonaland East,2025-09-19,74.1,21.3,16.2,43.6,24.8
Marondera,Mashonaland East,2025-09-20,4.9,34.3,10.5,43.3,13.9
Marondera,Mashonaland East,2025-09-21,60.5,34.3,14.3,71.7,21.8
Marondera,Mashonaland East,2025-09-22,45.7,30.4,10.4,54.3,23.6
Marondera,Mashonaland East,2025-09-23,37.9,33.1,18.3,77.5,3.9
Marondera,Mashonaland East,2025-09-24,19.5,20.4,19.8,43.0,11.0
Marondera,Mashonaland East,2025-09-25,22.0,20.6,12.6,35.4,11.8
Marondera,Mashonaland East,2025-09-26,77.3,30.5,17.1,54.9,24.3
Marondera,Mashonaland East,2025-09-27,72.7,34.4,11.0,78.4,6.8
Marondera,Mashonaland East,2025-09-28,31.8,25.2,16.8,62.9,3.3
Marondera,Mashonaland East,2025-09-29,62.6,26.6,10.0,52.8,15.5
Marondera,Mashonaland East,2025-09-30,5.5,22.3,19.9,77.9,4.0
Marondera,Mashonaland East,2025-10-01,46.4,25.7,15.4,55.9,1.4
Marondera,Mashonaland East,2025-10-02,25.2,21.9,14.9,79.9,29.9
Marondera,Mashonaland East,2025-10-03,75.5,34.8,10.2,70.1,8.2
Marondera,Mashonaland East,2025-10-04,69.2,32.2,14.2,56.0,8.0
Marondera,Mashonaland East,2025-10-05,23.1,34.7,18.9,40.6,8.3
Marondera,Mashonaland East,2025-10-06,8.7,34.8,19.1,60.4,20.8
Marondera,Mashonaland East,2025-10-07,59.8,23.1,19.3,59.0,2.8
Marondera,Mashonaland East,2025-10-08,31.8,29.0,13.5,68.5,26.5
Marondera,Mashonaland East,2025-10-09,61.8,29.6,15.1,44.0,13.6
Marondera,Mashonaland East,2025-10-10,23.4,34.0,19.1,38.6,24.7
Marondera,Mashonaland East,2025-10-11,56.2,34.6,14.6,69.7,15.5
Marondera,Mashonaland East,2025-10-12,5.6,20.7,11.2,46.3,7.8
Marondera,Mashonaland East,2025-10-13,58.3,30.7,19.7,47.1,28.2
Marondera,Mashonaland East,2025-10-14,49.0,27.4,16.7,68.7,5.2
Marondera,Mashonaland East,2025-10-15,60.1,30.9,20.0,80.2,20.5
Marondera,Mashonaland East,2025-10-16,57.0,34.2,19.7,75.5,23.0
Marondera,Mashonaland East,2025-10-17,8.9,32.5,12.5,61.0,12.2
Marondera,Mashonaland East,2025-10-18,27.6,24.7,18.6,72.3,15.7
Marondera,Mashonaland East,2025-10-19,53.2,34.8,14.0,60.3,16.0
Marondera,Mashonaland East,2025-10-20,74.9,25.3,19.9,46.8,3.3
Marondera,Mashonaland East,2025-10-21,15.3,26.4,16.5,58.4,11.3
Marondera,Mashonaland East,2025-10-22,45.0,32.6,18.4,69.9,28.6
Marondera,Mashonaland East,2025-10-23,47.2,20.1,12.9,48.1,16.4
Marondera,Mashonaland East,2025-10-24,72.4,32.6,12.3,58.6,19.8
Marondera,Mashonaland East,2025-10-25,79.0,20.5,14.6,84.3,29.3
Marondera,Mashonaland East,2025-10-26,26.5,20.0,15.9,77.7,9.7
Marondera,Mashonaland East,2025-10-27,74.7,25.0,16.1,69.7,10.4
Marondera,Mashonaland East,2025-10-28,28.2,27.0,18.4,35.5,18.9
Marondera,Mashonaland East,2025-10-29,54.2,28.4,19.4,63.1,19.0
Marondera,Mashonaland East,2025-10-30,48.0,30.8,11.4,79.2,1.3
Marondera,Mashonaland East,2025-10-31,51.3,29.2,12.1,32.2,4.2
Marondera,Mashonaland East,2025-11-01,21.7,33.2,18.6,33.5,8.7
Marondera,Mashonaland East,2025-11-02,71.1,23.5,20.0,44.1,22.2
Marondera,Mashonaland East,2025-11-03,33.4,22.0,12.6,67.1,10.1
Marondera,Mashonaland East,2025-11-04,48.3,23.1,14.5,58.2,12.4
Marondera,Mashonaland East,2025-11-05,15.8,26.9,16.9,83.1,23.7
Marondera,Mashonaland East,2025-11-06,12.9,24.1,10.8,37.5,7.5
Marondera,Mashonaland East,2025-11-07,16.0,23.2,12.3,46.5,3.8
Marondera,Mashonaland East,2025-11-08,22.2,30.3,12.4,39.5,2.0
Marondera,Mashonaland East,2025-11-09,40.0,32.6,10.6,59.8,19.5
Marondera,Mashonaland East,2025-11-10,47.4,33.2,18.7,33.2,10.8
Marondera,Mashonaland East,2025-11-11,53.7,34.3,18.0,39.7,8.4
Marondera,Mashonaland East,2025-11-12,61.1,27.1,15.5,63.5,3.1
Marondera,Mashonaland East,2025-11-13,68.5,32.9,14.7,64.5,19.8
Marondera,Mashonaland East,2025-11-14,15.2,21.7,10.2,80.2,10.4
Marondera,Mashonaland East,2025-11-15,6.9,27.0,10.8,34.7,14.7
Marondera,Mashonaland East,2025-11-16,40.7,28.7,16.6,66.8,13.0
Marondera,Mashonaland East,2025-11-17,51.5,24.6,14.4,51.6,9.9
Marondera,Mashonaland East,2025-11-18,19.1,21.2,15.1,59.6,10.1
Marondera,Mashonaland East,2025-11-19,78.1,28.4,18.9,61.4,5.7
Marondera,Mashonaland East,2025-11-20,78.0,33.3,14.7,43.4,6.7
Marondera,Mashonaland East,2025-11-21,64.5,21.0,16.4,65.2,5.5
Marondera,Mashonaland East,2025-11-22,56.4,30.6,13.5,56.6,25.0
Marondera,Mashonaland East,2025-11-23,41.9,29.3,14.1,38.2,29.9
Marondera,Mashonaland East,2025-11-24,42.5,25.0,17.1,64.1,7.0
Marondera,Mashonaland East,2025-11-25,70.2,21.1,16.1,56.3,9.5
Marondera,Mashonaland East,2025-11-26,66.1,29.8,17.6,52.8,28.3
Marondera,Mashonaland East,2025-11-27,27.6,28.0,19.3,34.6,3.3
Marondera,Mashonaland East,2025-11-28,79.5,34.6,17.7,56.6,15.2
Marondera,Mashonaland East,2025-11-29,20.6,26.5,14.3,32.0,13.6
Marondera,Mashonaland East,2025-11-30,38.4,30.0,15.2,77.4,11.0
Marondera,Mashonaland East,2025-12-01,32.8,28.6,12.0,51.6,20.6
Marondera,Mashonaland East,2025-12-02,32.9,33.6,16.2,38.5,14.6
Marondera,Mashonaland East,2025-12-03,61.2,29.7,18.9,71.2,1.8
Marondera,Mashonaland East,2025-12-04,9.0,29.7,12.4,62.3,23.8
Marondera,Mashonaland East,2025-12-05,46.2,26.2,16.5,37.9,21.7
Marondera,Mashonaland East,2025-12-06,55.8,27.7,12.8,73.9,15.3
Marondera,Mashonaland East,2025-12-07,4.7,33.8,17.7,62.2,13.1
Marondera,Mashonaland East,2025-12-08,76.8,31.6,15.3,65.9,8.4
Marondera,Mashonaland East,2025-12-09,15.7,24.1,12.9,70.7,4.2
Marondera,Mashonaland East,2025-12-10,62.2,27.9,13.8,46.5,15.4
Marondera,Mashonaland East,2025-12-11,25.4,26.4,17.4,64.4,22.4
Marondera,Mashonaland East,2025-12-12,57.0,32.2,12.0,84.7,14.3
Marondera,Mashonaland East,2025-12-13,57.5,30.2,15.7,84.8,6.5
Marondera,Mashonaland East,2025-12-14,33.7,21.9,11.8,69.2,0.1
Marondera,Mashonaland East,2025-12-15,71.2,29.5,14.4,48.2,3.8
Marondera,Mashonaland East,2025-12-16,73.7,30.7,13.4,33.9,9.8
Marondera,Mashonaland East,2025-12-17,14.8,31.8,17.2,57.4,26.6
Marondera,Mashonaland East,2025-12-18,14.5,26.8,17.1,33.7,11.2
Marondera,Mashonaland East,2025-12-19,45.7,25.5,14.8,63.4,11.1
Marondera,Mashonaland East,2025-12-20,8.5,22.1,15.3,39.6,26.7
Marondera,Mashonaland East,2025-12-21,66.7,25.2,18.3,59.3,4.8
Marondera,Mashonaland East,2025-12-22,49.1,30.2,10.8,47.3,0.2
Marondera,Mashonaland East,2025-12-23,25.3,25.0,16.3,40.9,0.9
Marondera,Mashonaland East,2025-12-24,25.3,32.4,14.0,52.8,14.1
Marondera,Mashonaland East,2025-12-25,60.1,27.2,10.9,41.4,5.6
Marondera,Mashonaland East,2025-12-26,40.6,20.4,12.8,63.4,10.6
Marondera,Mashonaland East,2025-12-27,56.6,25.9,19.8,83.1,24.0
Marondera,Mashonaland East,2025-12-28,76.4,23.1,17.5,47.7,21.8
Marondera,Mashonaland East,2025-12-29,29.9,24.3,19.6,41.5,22.8
Marondera,Mashonaland East,2025-12-30,54.0,24.6,14.6,37.9,27.6
Marondera,Mashonaland East,2025-12-31,77.4,31.0,18.5,34.5,11.5
Marondera,Mashonaland East,2026-01-01,26.5,28.5,11.8,61.0,19.6
Marondera,Mashonaland East,2026-01-02,10.6,22.0,10.4,71.8,9.9
Marondera,Mashonaland East,2026-01-03,18.0,31.7,11.4,53.5,22.3
Marondera,Mashonaland East,2026-01-04,45.9,28.3,11.6,40.0,17.5
Marondera,Mashonaland East,2026-01-05,1.9,33.0,13.5,52.9,7.8
Marondera,Mashonaland East,2026-01-06,70.1,29.6,14.5,62.2,11.4
Marondera,Mashonaland East,2026-01-07,37.2,25.4,14.1,47.3,2.3
Marondera,Mashonaland East,2026-01-08,3.0,22.6,12.5,79.0,18.3
Marondera,Mashonaland East,2026-01-09,76.7,25.1,14.0,69.6,17.3
Marondera,Mashonaland East,2026-01-10,42.2,28.6,15.8,72.1,20.0
Marondera,Mashonaland East,2026-01-11,76.6,34.2,14.2,32.0,0.3
Marondera,Mashonaland East,2026-01-12,9.9,21.1,13.7,32.9,18.7
Marondera,Mashonaland East,2026-01-13,15.2,27.7,11.0,75.5,23.4
Marondera,Mashonaland East,2026-01-14,30.9,33.7,11.9,74.8,16.4
Marondera,Mashonaland East,2026-01-15,26.4,21.3,11.7,77.5,18.2
Marondera,Mashonaland East,2026-01-16,19.0,27.4,11.1,35.4,27.2
Marondera,Mashonaland East,2026-01-17,36.6,25.4,19.5,51.9,10.1
Marondera,Mashonaland East,2026-01-18,21.8,28.5,15.6,30.9,19.6
Marondera,Mashonaland East,2026-01-19,63.1,29.2,18.7,45.2,5.8
Marondera,Mashonaland East,2026-01-20,55.8,22.8,10.9,35.3,23.1
Marondera,Mashonaland East,2026-01-21,2.3,24.3,11.3,71.5,15.1
Marondera,Mashonaland East,2026-01-22,16.4,31.3,17.5,58.8,8.3
Marondera,Mashonaland East,2026-01-23,46.9,34.0,10.5,44.7,8.5
Marondera,Mashonaland East,2026-01-24,50.5,29.8,12.1,41.9,27.8
Marondera,Mashonaland East,2026-01-25,60.5,34.0,18.3,52.1,3.7
Marondera,Mashonaland East,2026-01-26,50.4,25.3,14.3,53.4,28.1
Marondera,Mashonaland East,2026-01-27,5.5,22.9,16.1,78.6,27.5
Marondera,Mashonaland East,2026-01-28,44.7,20.5,13.6,80.5,15.0
Marondera,Mashonaland East,2026-01-29,58.1,24.0,10.3,61.8,25.0
Marondera,Mashonaland East,2026-01-30,79.2,32.7,15.5,63.5,24.7
Marondera,Mashonaland East,2026-01-31,1.6,34.3,15.3,82.4,22.9
Marondera,Mashonaland East,2026-02-01,12.2,22.5,13.5,44.5,13.2
Marondera,Mashonaland East,2026-02-02,48.3,26.5,10.6,83.7,12.8
Marondera,Mashonaland East,2026-02-03,68.1,21.1,18.1,39.5,20.4
Marondera,Mashonaland East,2026-02-04,52.9,33.6,13.2,36.0,25.9
Marondera,Mashonaland East,2026-02-05,26.5,23.5,14.9,38.0,8.9
Marondera,Mashonaland East,2026-02-06,30.8,24.2,14.5,51.2,23.2
Marondera,Mashonaland East,2026-02-07,73.5,21.5,18.2,81.2,20.6
Marondera,Mashonaland East,2026-02-08,79.7,25.0,18.3,67.1,9.7
Marondera,Mashonaland East,2026-02-09,56.4,27.6,11.9,39.6,21.4
Marondera,Mashonaland East,2026-02-10,57.0,28.0,15.0,39.9,12.9
Marondera,Mashonaland East,2026-02-11,69.7,32.8,16.6,84.9,26.8
Marondera,Mashonaland East,2026-02-12,11.6,26.0,11.3,55.6,23.3
Marondera,Mashonaland East,2026-02-13,12.5,33.2,15.7,71.2,1.4
Marondera,Mashonaland East,2026-02-14,7.5,29.3,18.4,78.1,20.7
Marondera,Mashonaland East,2026-02-15,16.1,22.9,18.8,36.2,20.6
Marondera,Mashonaland East,2026-02-16,42.7,26.3,14.4,82.0,25.8
Marondera,Mashonaland East,2026-02-17,69.2,26.1,11.1,84.9,4.4
Marondera,Mashonaland East,2026-02-18,41.2,24.0,15.1,46.8,26.9
Marondera,Mashonaland East,2026-02-19,77.5,26.2,10.7,66.5,11.3
Marondera,Mashonaland East,2026-02-20,78.9,21.3,11.2,68.5,22.8
Marondera,Mashonaland East,2026-02-21,37.7,24.2,13.1,48.6,6.8
Marondera,Mashonaland East,2026-02-22,68.1,21.0,14.1,71.1,0.1
Marondera,Mashonaland East,2026-02-23,70.2,30.6,10.7,79.2,14.6
Marondera,Mashonaland East,2026-02-24,52.2,33.2,18.8,52.5,7.1
Marondera,Mashonaland East,2026-02-25,20.6,31.5,19.3,34.0,0.5
Marondera,Mashonaland East,2026-02-26,65.8,25.8,12.8,40.4,10.4
Marondera,Mashonaland East,2026-02-27,77.7,34.7,13.3,83.0,9.0
Marondera,Mashonaland East,2026-02-28,68.4,23.2,18.3,49.5,5.9
Marondera,Mashonaland East,2026-03-01,74.8,23.2,19.9,36.0,0.3
Marondera,Mashonaland East,2026-03-02,69.7,28.8,14.2,34.5,17.2
Marondera,Mashonaland East,2026-03-03,31.5,27.3,16.3,65.2,28.8
Marondera,Mashonaland East,2026-03-04,52.4,25.1,13.3,56.2,7.8
Marondera,Mashonaland East,2026-03-05,30.1,32.6,18.6,64.5,17.5
Marondera,Mashonaland East,2026-03-06,34.2,29.5,18.1,70.6,1.1
Marondera,Mashonaland East,2026-03-07,58.5,30.8,11.0,38.3,23.6
Marondera,Mashonaland East,2026-03-08,44.7,32.3,11.8,31.7,4.9
Marondera,Mashonaland East,2026-03-09,36.2,27.8,18.6,69.4,29.7
Marondera,Mashonaland East,2026-03-10,6.3,22.0,10.8,59.6,8.0
Marondera,Mashonaland East,2026-03-11,54.7,22.0,11.0,55.3,11.3
Marondera,Mashonaland East,2026-03-12,66.3,32.6,11.2,74.7,16.9
Marondera,Mashonaland East,2026-03-13,40.3,21.4,17.4,33.3,8.3
Marondera,Mashonaland East,2026-03-14,7.6,28.0,16.5,79.0,22.0
Marondera,Mashonaland East,2026-03-15,76.9,31.4,13.0,60.1,13.7
Marondera,Mashonaland East,2026-03-16,45.3,28.6,17.0,34.6,22.4
Marondera,Mashonaland East,2026-03-17,11.5,20.4,15.2,62.0,1.0
Marondera,Mashonaland East,2026-03-18,41.2,28.0,10.5,69.1,6.3
Marondera,Mashonaland East,2026-03-19,63.6,24.7,14.8,79.1,24.2
Marondera,Mashonaland East,2026-03-20,62.5,22.4,10.5,63.3,12.3
Marondera,Mashonaland East,2026-03-21,72.7,25.2,14.1,58.9,23.9
Marondera,Mashonaland East,2026-03-22,21.5,34.1,15.4,76.3,15.8
Marondera,Mashonaland East,2026-03-23,61.8,20.8,18.0,58.8,13.5
Marondera,Mashonaland East,2026-03-24,8.9,31.1,11.3,40.6,3.8
Marondera,Mashonaland East,2026-03-25,0.5,29.9,12.7,38.2,9.6
